id,title,pl_source_id,pl_source_display_name,publication_year
W3123620611,What Mean Impacts Miss: Distributional Effects of Welfare Reform Experiments,S23254222,The American Economic Review,2006
W1975379002,The Effect of Globalization on the Performance of Small- and Medium-Sized Enterprises in the United States: Does Owners' Race/Ethnicity Matter?,S23254222,The American Economic Review,2007
W2095358731,"The Effect of Child Gender on Parents' Labor Supply: An Examination of Natives, Immigrants, and their Children",S23254222,The American Economic Review,2007
W1992245449,International Protection of Intellectual Property: Corrigendum,S23254222,The American Economic Review,2006
W2133844736,The Neuroeconomic Theory of Learning,S23254222,The American Economic Review,2007
W3122315005,Life-Cycle Variation in the Association between Current and Lifetime Earnings,S23254222,The American Economic Review,2006
W2039755042,The Changing Incidence and Severity of Poverty Spells among Female-Headed Families,S23254222,The American Economic Review,2008
W2098838056,"Why Do We Die? Economics, Biology, and Aging",S23254222,The American Economic Review,2007
W2156175766,Modeling Competition and Market Equilibrium in Insurance: Empirical Issues,S23254222,The American Economic Review,2008
W2158524798,Testing for a Reference Consumer in International Comparisons of Living Standards,S23254222,The American Economic Review,2008
W1966590791,The Effects of Recent Immigration on Racial/Ethnic Labor Market Differentials,S23254222,The American Economic Review,2007
W3125534578,"Made in America? The New World, the Old, and the Industrial Revolution",S23254222,The American Economic Review,2008
W2097298342,Frequency-Specific Effects of Stabilization Policies,S23254222,The American Economic Review,2008
W2084531900,Asian Growth and African Development,S23254222,The American Economic Review,2006
W2062519814,Identification and Estimation of Bidders' Risk Aversion in First-Price Auctions,S23254222,The American Economic Review,2007
W2063022015,How Occupied France Financed Its Own Exploitation in World War II,S23254222,The American Economic Review,2007
W3122767467,An Ascending Auctions for Independent Values: Uniqueness and Robustness to Strategic Uncertainty,S23254222,The American Economic Review,2007
W2095439651,African American and White Differences in the Impacts of Monetary Policy on the Duration of Unemployment,S23254222,The American Economic Review,2008
W3122966090,Contingent Claims Analysis and Life-Cycle Finance,S23254222,The American Economic Review,2008
W2014327820,Does European Unemployment Prop Up American Wages? National Labor Markets and Global Trade: Comment,S23254222,The American Economic Review,2006
W2067739018,The Evolution of Managerial Expertise: How Corporate Culture Can Run Amok,S23254222,The American Economic Review,2006
W2008251261,Widening and Deepening: Reforming the European Union,S23254222,The American Economic Review,2008
W2121159400,The McKenna Rule and UK World War I Finance,S23254222,The American Economic Review,2007
W3125526666,Bureaucrats or Politicians? Part I: A Single Policy Task,S23254222,The American Economic Review,2007
W2115104326,Economic Insights from “Neuroeconomic” Data,S23254222,The American Economic Review,2008
W2014935517,The Effects of Rate Regulation on Demand for Supplemental Health Insurance,S23254222,The American Economic Review,2006
W1600526020,Vignettes and Self-Reports of Work Disability in the United States and the Netherlands,S23254222,The American Economic Review,2007
W3121353505,"Good Principals or Good Peers? Parental Valuation of School Characteristics, Tiebout Equilibrium, and the Incentive Effects of Competition among Jurisdictions",S23254222,The American Economic Review,2006
W3124547011,A Letter to Ben Bernanke,S23254222,The American Economic Review,2006
W2057759617,Social Value and the Speed of Innovation,S23254222,The American Economic Review,2007
W2265425271,Caps on Political Lobbying: Reply,S23254222,The American Economic Review,2006
W1975182108,The Political Economy of the US Monetary Union: The Civil War Era as a Watershed,S23254222,The American Economic Review,2007
W2077566297,Non-White Poverty and Macroeconomy: The Impact of Growth,S23254222,The American Economic Review,2008
W2086035834,Why Do Poor Children Lose Health Insurance in the SCHIP Era? The Role of Family Health,S23254222,The American Economic Review,2007
W2037256443,Designing Institutions to Deal with Terrorism in the United States,S23254222,The American Economic Review,2008
W4298856664,The American Economic Review,S23254222,The American Economic Review,2008
W3125599675,The Speed of Learning in Noisy Games: Partial Reinforcement and the Sustainability of Cooperation,S23254222,The American Economic Review,2006
W4241574637,Testing for Indeterminacy: An Application to U.S. Monetary Policy: Reply,S23254222,The American Economic Review,2007
W1992295293,Poverty Volatility and Macroeconomic Quiescence,S23254222,The American Economic Review,2008
W2012587919,Reaching Equilibrium in the Market for Obstetricians and Gynecologists,S23254222,The American Economic Review,2007
W3123707005,"Market Share Dynamics and the ""Persistence of Leadership"" Debate",S23254222,The American Economic Review,2007
W2047605658,Matriculation in U.S. Economics Ph.D. Programs: How Many Accepted Americans Do Not Enroll?,S23254222,The American Economic Review,2006
W3121970362,Shocks and Government Beliefs: The Rise and Fall of American Inflation,S23254222,The American Economic Review,2006
W3124922100,"What Is Discrimination? Gender in the American Economic Association, 1935–2004",S23254222,The American Economic Review,2006
W3125778630,The Government's Valuation of Military Life-Saving in War: A Cost Minimization Approach,S23254222,The American Economic Review,2006
W2065932835,When Does Coordination Require Centralization? Corrigendum,S23254222,The American Economic Review,2008
W2088088010,Credibility of Optimal Monetary Delegation: Comment,S23254222,The American Economic Review,2006
W2153479172,EU Institutional Reform: Evidence on Globalization and International Cooperation,S23254222,The American Economic Review,2008
W2162053583,"The Net Worth of the US Federal Government, 1784–1802",S23254222,The American Economic Review,2007
W3021726715,"Decision Making in Committees: Transparency, Reputation, and Voting Rules",S23254222,The American Economic Review,2007
W2142533189,Bureaucrats or Politicians? Comment,S23254222,The American Economic Review,2008
W4233089093,American Economic Association Universal Academic Questionnaire Summary Statistics,S23254222,The American Economic Review,2008
W2055245813,Inward Foreign Direct Investment and Racial Employment Patterns in US Manufacturing,S23254222,The American Economic Review,2007
W2086572164,Secession and the Limits of Taxation: Toward a Theory of Internal Exit: Comment,S23254222,The American Economic Review,2007
W3124532311,Self-Enforcing Voting in International Organizations,S23254222,The American Economic Review,2006
W1541097201,John Bates Clark Medalist,S23254222,The American Economic Review,2008
W3125800578,The Effect of Court-Ordered Hiring Quotas on the Composition and Quality of Police,S23254222,The American Economic Review,2007
W4250427599,American Economic Association Universal Academic Questionnaire Summary Statistics,S23254222,The American Economic Review,2006
W2047778693,Report of the Committee on Economic Statistics,S23254222,The American Economic Review,2008
W2082848033,Report of the Committee on Economic Education,S23254222,The American Economic Review,2006
W1515246581,Multidimensional Uncertainty and Herd Behavior in Financial Markets,S23254222,The American Economic Review,1998
W1605261697,Reciprocal Exchange: A Self-Sustaining System,S23254222,The American Economic Review,1996
W3125935272,The International Transmission of Financial Shocks: The Case of Japan,S23254222,The American Economic Review,1996
W1539837935,True Measures of GDP and Convergence,S23254222,The American Economic Review,1997
W1491631255,Competition or Compensation: Supplier Incentives Under the American and Japanese Subcontracting Systems,S23254222,The American Economic Review,1997
W1521963786,Inventories and the volatility of production,S23254222,The American Economic Review,1986
W1490016255,"Getting into Poverty Without a Husband, and Getting Out, With or Without",S23254222,The American Economic Review,1988
W1551309556,The price of the final product after vertical integration,S23254222,The American Economic Review,1986
W1603115379,The dynamics of population growth differential fertility and inequality: note.,S23254222,The American Economic Review,1987
W3148595978,"INCOME, WEALTH, AND INVESTMENT BEHAVIOR IN THE BLACK-COMMUNITY",S23254222,The American Economic Review,1988
W1485676192,Monopolistic competition and optimum product diversity,S23254222,The American Economic Review,1977
W1487188237,A bargaining theoretic approach to cropsharing contracts,S23254222,The American Economic Review,1976
W1521797321,The technology of risk and return,S23254222,The American Economic Review,1978
W340377713,Optimal Fiscal Reform of Metropolitan Schools: Some Simulation Results,S23254222,The American Economic Review,1978
W1606474439,Consumer Protection Regulation in Ethical Drugs,S23254222,The American Economic Review,1977
W91566833,Weak invisible hand theorems on the sustainabilily of prices in a multiproduct natural monopoly,S23254222,The American Economic Review,1977
W2593619334,When Work Disappears: Manufacturing Decline and the Falling Marriage Market Value of Young Men,S4210174288,The American economic review,2019
W2796034553,Age and High-Growth Entrepreneurship,S4210174288,The American economic review,2020
